ID,SMILES,Dockingscore
ZINC000035686319,O=C([O-])C(NC(=O)C1Oc2c(OC1)cccc2)Cc1ccccc1,-7.0593586
ZINC000039957005,O=C(OCc1ccccc1)NC(C(=O)[O-])Cc1c(C)cccc1,-7.0582209
ZINC000019720818,S(CC(=O)[O-])C1C(=O)N(c2ccc(OCCC)cc2)C(=O)C1,-7.0575728
ZINC000952963072,O=C([O-])Cc1[nH]c(C(NC(=O)CCc2n[nH]c3c2CCCC3)C)nn1,-7.0574765
ZINC000011920133,O=C(Nc1sc2c(C(C(=O)[O-])CCC2)n1)c1cc2OCOc2cc1,-7.0573659
ZINC000011920134,O=C(Nc1sc2c(C(C(=O)[O-])CCC2)n1)c1cc2OCOc2cc1,-7.0568547
ZINC000001846916,O=C([O-])C(NC(=O)C1CCC(C(C)C)CC1)Cc1ccccc1,-7.056797
ZINC000195562620,O=C(N(CC(C)c1nnn[n-]1)C)c1onc(-c2ccccc2)c1,-7.0567956
ZINC000001677527,S(C(=O)NC(C(=O)[O-])Cc1ccc(O)cc1)Cc1ccccc1,-7.0566249
ZINC000653496166,S(=O)(=O)(NC(C(=O)[O-])Cc1ccncc1)Cc1cc(C)c(C)cc1,-7.0553193
ZINC000007342280,S(C(C(=O)[O-])=Cc1cc(OC)c(O)cc1)c1[nH]c(CCC)nn1,-7.054822
ZINC000299743225,O=C(CCCN1C(=O)CCc2c1cccc2)N1C(C(=O)[O-])CCC1,-7.0540657
ZINC000013406158,O=C([O-])Cc1nc(NC(=O)c2cc(OC)c(OC)cc2)sc1,-7.0535793
ZINC000095939711,O=C(N(CC(C)c1nnn[n-]1)C)c1sc2c(c1)CCCCC2,-7.0529075
ZINC000659760644,O=C([O-])COc1cc(C(=O)N2C(CC)C[NH+]3C(C2)CCCC3)ccc1,-7.0523739
ZINC000091493741,O=C(CCCn1ncnc1)N1CC(C(=O)[O-])C(c2c(C)cccc2)C1,-7.0521665
ZINC000072411942,O=C(N1CC2(C(=O)[O-])C(C(=O)N(CC=C)C2)C1)c1noc(C2CC2)c1,-7.0521364
ZINC000863981727,O=C([O-])c1c(C(=O)N2CC(c3c(C)cccc3)OCC2)n(C)nc1,-7.0513091
ZINC000101489663,O=C([O-])C(NC(=O)C1CCC(C(C)C)CC1)Cc1ccccc1,-7.0509892
ZINC000269089414,O=C([O-])C(NC(=O)CCCN1C(=O)N(C)CC1=O)c1ccccc1,-7.0509295
ZINC000007342324,S(C(C(=O)[O-])=Cc1c(OCC#N)cccc1)c1[nH]c(CCC)nn1,-7.0503035
ZINC000026897705,O=C(OCc1ccccc1)NC(C(=O)[O-])C=CCc1ccccc1,-7.0502133
ZINC000263509032,O=C([O-])C(C)(C)n1ncc(NC(=O)c2onc(C3CC3)c2)c1,-7.0500488
ZINC000014838878,O=C(Nc1ccc(NC(=O)C2C(C(=O)[O-])CCCC2)cc1)CCC,-7.0495329
ZINC000414458058,O=C([O-])C(C)c1cc(NC(=O)CCn2ncc(C)c2)ccc1,-7.0492444
ZINC000097237987,O=C(N1CC(c2nnn[n-]2)CCC1)c1sc(-c2oc(C)cc2)cc1,-7.0491371
ZINC000262981869,O=C([O-])Cn1nc(NC(=O)c2onc(C(C)C)c2)cc1,-7.0489511
ZINC000009042063,O=C([O-])C(NC1=NC(=O)c2n(Cc3ccccc3)cnc2N1)C(C)C,-7.0482845
ZINC000002431367,O=C(NC(C(=O)[O-])Cc1ccccc1)NC(C)c1ccccc1,-7.047626
ZINC000075272614,O=C([O-])CN1C(=O)C(Oc2ccccc2)C1c1c(O)cccc1,-7.0472245
ZINC000013406197,O=C(Nc1scc(CC(=O)[O-])n1)C=Cc1c(OC)cc(OC)cc1,-7.0457211
ZINC000647729687,O=C([O-])CN(C(=O)C1Cc2c(ncnc2)CC1)CCC,-7.0454874
ZINC000136706961,O=C(OCc1ccccc1)N(C(C(=O)[O-])Cc1ccc(O)cc1)C,-7.0443025
ZINC000218140655,Clc1noc(CCC(=O)NC(C(=O)[O-])Cc2ccccc2)c1,-7.0439582
ZINC000361974022,S(=O)([O-])(=Nc1cc(CC(=O)[O-])ccc1)c1cnc2c(scc2)c1,-7.04388
ZINC000000534334,O=C(NC(C(=O)[O-])Cc1ccccc1)Nc1ccc(CC)cc1,-7.0436883
ZINC000096140256,O=C([O-])Cn1c(C2(C(=O)N)CC2)nc(COc2ccc(OC)cc2)n1,-7.0436435
ZINC000002922165,O=C([O-])CC([NH2+]CCC(=O)c1ccc(OCC)cc1)c1ccccc1,-7.043416
ZINC000218404242,O=C([O-])C(NC(=O)CCc1cc2NC(=O)C(=O)N(C)c2cc1)C(C)C,-7.0419641
ZINC000269119549,O=C([O-])C(NC(=O)CCCN1C(=O)N(C)CC1=O)c1ccccc1,-7.0412879
ZINC000136125056,O=C(N1CC(C(=O)[O-])CCC1)c1cnc(-c2ccccc2)nc1,-7.0394979
ZINC000659160028,O=C([O-])C(C)c1cc(NC(=O)c2scc(COC)c2)ccc1,-7.0390534
ZINC001704325281,O=C([O-])c1c(-c2ccc(OC)cc2)onc1NCCCC1COCC1,-7.0380921
ZINC000072164344,O=C(NCCCc1nnn[n-]1)c1nnn(CC2OCCC2)c1,-7.0378685
ZINC000252597765,O=C([O-])CC1C(=O)NC(=NN=C2c3c(ccc(OC)c3)CCC2)S1,-7.0374513
ZINC000123058180,Clc1cc2c(OCC(C(=O)Nc3nn(CC(=O)[O-])cc3)C2)cc1,-7.0372815
ZINC000390834377,S(=O)([O-])(=Nc1cc(CC(=O)[O-])ccc1)c1cc2c(OCCC2)cc1,-7.0372195
ZINC000096296921,O=C([O-])c1c(C(NC(=O)c2cnccc2)C)onc1-c1ccccc1,-7.0372005
ZINC000037433715,O=C([O-])Cc1nc(NC(=O)Cc2c(C)n(C)nc2C)sc1,-7.037148
ZINC000370734574,Fc1c2OC(C(=O)N(CCC(=O)[O-])C3CCOCC3)Cc2ccc1,-7.0362368
ZINC000124463993,O=C(N(CC(C)c1nnn[n-]1)C)c1c(C)n(-c2ccc(C)cc2)nn1,-7.0360126
ZINC000062715391,O=C([O-])C(NC(=O)C=Cc1cc(OCC)ccc1)Cc1ccccc1,-7.0354285
ZINC000236762426,O=C([O-])CCC1CN(C(=O)c2cn(C(C)(C)C)nc2)CCC1,-7.0353074
ZINC000084759005,O=C(N1CC(c2[nH]c(CCC)nn2)OCC1)c1nc2n(c1)C=CC=N2,-7.0352378
ZINC000095425298,O=C([O-])C(CNC(=O)c1c(CC)nns1)Cc1ccccc1,-7.034956
ZINC000237969684,Fc1ccc(C2C(C(=O)NC(C(=O)[O-])Cc3ccccc3)C2)cc1,-7.0348153
ZINC000262693448,O=C(CN1C(=O)N(CC=C)C(=O)C1=O)N1C(C(=O)[O-])CCCC1,-7.0347424
ZINC000002575496,O=C([O-])C(NC(=O)C(N)Cc1[nH]cnc1)Cc1ccccc1,-7.033113
ZINC000020762085,O=C([O-])CNC(=O)CNC(=O)CN1C(=O)c2c(cccc2)C1,-7.0328574
ZINC000299747769,Clc1c(Cn2ncc(C(=O)N3C(C(=O)[O-])COCC3)c2)cccc1,-7.0327477
ZINC000000042266,Clc1ccc(C(=O)CC(Nc2cc([N+](=O)[O-])ccc2)C(=O)[O-])cc1,-7.0325799
ZINC000006857046,O=C([O-])C([NH2+]Cc1occc1)CC(=O)Nc1ccc(NC(=O)C)cc1,-7.03228
ZINC000087844322,O=C([O-])Cc1cc(NC(=O)c2cnc(C)cc2)ccc1,-7.0318689
ZINC000106711213,O=C([O-])C(CC(=O)Nc1ccc(OC)cc1)CN1CC[NH+](C)CCC1,-7.031384
ZINC000256047092,O=C([O-])c1c(N2C(CC)CCCC2)nn(-c2ccc(OCC)cc2)n1,-7.0313387
ZINC000096136439,FC(F)(F)c1n(C)nc(C(=O)N2C(C(=O)[O-])c3nc[nH]c3CC2)c1,-7.0313005
ZINC000217603435,S(=O)(=O)(NCc1ccccc1)c1cc(C(=O)[O-])c(NCCC)cc1,-7.0306616
ZINC000417760693,O=C(Nc1nnc(C)c(C)c1)Nc1cc(CCC(=O)[O-])ccc1,-7.0293441
ZINC000299749508,O=C([O-])CC1OCCN(C(=O)CCN2C(=O)COc3c2cccc3)C1,-7.029006
ZINC000006704755,O=C([O-])C1C(C(=O)NCc2ccc(N3C(=O)CCC3)cc2)CC=CC1,-7.0282197
ZINC000006701683,O=C([O-])C1C(C(=O)NCc2ccc(N3C(=O)CCC3)cc2)CCCC1,-7.0279684
ZINC001704331899,O=C([O-])c1c(-c2ccccc2)onc1NCc1nc(C(C)C)on1,-7.0279312
ZINC000101735461,O=C([O-])C(NC=C1C(=O)Oc2c(C1=O)cccc2)Cc1ccccc1,-7.0277634
ZINC000095409830,O=C(NC1C(C(=O)[O-])CCCCC1)CCCNC(=O)c1occc1,-7.0275426
ZINC000263065856,O=C([O-])CC1N(C(=O)c2cc3c(scc3)cc2)CC(OC)C1,-7.0272722
ZINC000268935681,S(=O)(=O)(N)c1c(C)c(C)cc(C(=O)N(CC(=O)[O-])C2CC2)c1,-7.0271788
ZINC000021506288,S(=O)([O-])(=Nc1c(C(=O)[O-])cc(F)cc1)N1CCCCC1,-7.0267277
ZINC000095976971,O=C(N1CC(c2nnn[n-]2)CCC1)c1c2c(sc1)cccc2,-7.0248604
ZINC000013689584,O=C([O-])CCNC(=O)C1(C)C(C)(C)SC2N1C(=O)c1c2cccc1,-7.0247226
ZINC000000459417,O=C(Nc1ccc(OCC)cc1)C(CC(=O)[O-])Cc1ccccc1,-7.0245361
ZINC000006002245,O=C(OC12CC3CC(C1)CC(C2)C3)C(NC(=O)C(N)CC(=O)[O-])C,-7.0244532
ZINC000257339289,O=C([O-])c1c(-n2cc(CN(C(=O)c3nccnc3)C)nc2)cccc1,-7.0243702
ZINC000075272618,O=C([O-])CN1C(=O)C(Oc2ccccc2)C1c1c(O)cccc1,-7.0243297
ZINC000036365550,O=C([O-])C([NH+]1CCCCC1)c1c2c([nH]c1)ccc(NC(=O)C(C)C)c2,-7.0241628
ZINC000013636954,O=C(Nc1c2c(ccc1)cccc2)CC1C(=O)NC(C(=O)[O-])CS1,-7.0236945
ZINC000004533519,O=C([O-])C(NC(=O)C(N)Cc1[nH]cnc1)Cc1ccccc1,-7.023468
ZINC000097018746,O=C([O-])C(CNC(=O)CC1C=CCC1)Cc1cc(C)ccc1,-7.0233092
ZINC000095381836,O=C([O-])CCc1c(C)[nH+]c(N)nc1N(Cc1noc2c1CCCC2)C,-7.0230875
ZINC000122911815,O=C([O-])Cn1nc(NC(=O)c2sc(C(C)(C)C)nc2)cc1,-7.0229435
ZINC000426361267,O=C([O-])c1oc(CNC(=O)C2c3c(c(OC)ccc3)NC(=O)C2)cc1,-7.0225363
ZINC000257732181,S(=O)(=O)(n1c2c(cc1)ccc(CC(=O)[O-])c2)c1ccc(C)cc1,-7.0220628
ZINC000192415691,O=C([O-])C(NC(=O)Cc1c2c([nH]c1)nccc2)Cc1ccccc1,-7.0219464
ZINC000725246263,S(C)C1(CC(C(=O)[O-])CNC(=O)OCc2ccccc2)CC1,-7.0214701
ZINC000002244306,O=C(OCc1ccccc1)NC(C(=O)[O-])CNC(=O)OC(C)(C)C,-7.0213375
ZINC000195542125,O=C([O-])C(CNC(=O)c1ccc(C#N)cc1)Cc1cc(C)ccc1,-7.019783
ZINC000095635331,O=C(OC(C)(C)C)NC1C[NH+](C(C(=O)[O-])c2ccc(C)cc2)CCC1,-7.0197825
ZINC000072140490,O=C([O-])C1CN(C(=O)C2CCC2)CC(C(=O)NCc2cnccc2)C1,-7.0193577
ZINC000006725586,O=C(Nc1ccc(NC(=O)C2C(C(=O)[O-])C3CCC2CC3)cc1)C,-7.0188446
ZINC000238855609,O=C(OCc1ccccc1)N1CC(c2c(C(=O)[O-])cn(C)n2)CCC1,-7.0188084
ZINC000096100551,O=C(Cc1sccc1)N1CC(C(=O)[O-])c2n(CC(C)C)cnc2C1,-7.0187087
ZINC000008379124,Clc1ccc(SCC(=O)Nc2scc(CC(=O)[O-])n2)cc1,-7.0185061
ZINC000002527071,O=C(OCc1ccccc1)N1C(C(=O)[O-])c2c(cc(OC)cc2)CC1,-7.0182796
ZINC000236595679,O=C([O-])C(CNC(=O)C1CN(C(C)C)C(=O)C1)Cc1ccccc1,-7.0170679
ZINC000096152018,O=C(CCOc1ccccc1)N1C(C(=O)[O-])c2nc[nH]c2CC1,-7.0170288
ZINC000630136331,O=C([O-])Cn1nc(NC(=O)c2ccc(C3CCOCC3)cc2)cc1,-7.0165486
ZINC000238198316,O=C([O-])CC1OCCN(C(=O)c2sc3c(c2)CCCCC3)C1,-7.0163469
ZINC000070665807,O=C([O-])C(NC(=O)CCCCCCCCC)C(O)c1ccccc1,-7.0159025
ZINC000036369896,O=C([O-])C(NC(=O)Cn1c2c(cc1)cccc2)Cc1ccccc1,-7.015316
ZINC000195542039,Fc1cc(CC(=O)NCC(C(=O)[O-])Cc2ccccc2)ccc1,-7.0152893
ZINC000269029504,O=C([O-])CC1OCCN(C(=O)c2c3c(n(CCOC)c2)cccc3)C1,-7.0145879
ZINC000091876864,O=C([O-])C1C(CCC)CN(Cc2[nH]c(CC3CCCC3)[nH+]c2)C1,-7.0143051
ZINC000004279975,O=C([O-])C([NH2+]CC1OCCC1)CC(=O)Nc1ccc(CCCC)cc1,-7.0139308
ZINC000154888831,O=C([O-])Cc1cc(NC(=O)C2C(c3cnccc3)C2)ccc1,-7.013907
ZINC000008764797,Clc1cc2c(CCN3C(=O)C(CCC(=O)[O-])NC3=O)c[nH]c2cc1,-7.0135894
ZINC000098038008,O=C([O-])C(NC(=O)Cn1c2c(cc(OC)cc2)cc1)c1ccccc1,-7.0135207
ZINC000002561150,O=C([O-])C(NC(=O)C(O)Cc1ccccc1)Cc1ccc(O)cc1,-7.0130138
ZINC000097018774,O=C([O-])C(CNC(=O)c1n(C)nc(C)c1)Cc1cc(C)ccc1,-7.0127158
ZINC000001717030,O=C([O-])C(NC(=O)C)CC(=O)Nc1c(O)cc(OCC)cc1,-7.0126858
ZINC000095498982,O=C([O-])C(NC(=O)CC1CC[NH+](CC)CC1)c1ccc(C)cc1,-7.0116415
ZINC000000117185,O=C([O-])c1c(O)ccc(N2C(=O)c3c(OC)c(OC)ccc3C2=O)c1,-7.0114007
ZINC000000226265,O=[N+]([O-])c1cc(C(O)C(NC(=O)Cc2ccccc2)C(=O)[O-])ccc1,-7.0112505
ZINC000002852991,O=[N+]([O-])c1cc(NC(=O)CC([NH2+]CCC(C)C)C(=O)[O-])ccc1,-7.0105867
ZINC000659204735,O=C([O-])C(C)(C)n1nc(NC(=O)c2noc(C(C)(C)C)c2)cc1,-7.0102901
ZINC000195541871,O=C([O-])Cc1c(NC(=O)c2c(C)n(-c3ccccc3)nc2)cccc1,-7.0100431
ZINC000000410962,S(CC(=O)Nc1noc(C)c1)c1n(CC)c(-c2ccccc2)nn1,-7.0097833
ZINC000071282727,O=C([O-])CNC(=O)CNC(=O)CN1C(=O)C=C2C(=N1)CCSC2,-7.0085721
ZINC000067886106,O=C([O-])C(NC(=O)CCc1cc2OCOc2cc1)c1c(C)[nH]nc1C,-7.0078516
ZINC000097547460,Clc1cc(OCc2nn(CC(=O)[O-])c(C3CCC3)n2)ccc1,-7.0074902
ZINC000647782385,O=C([O-])Cn1nc(NC(=O)C2C(c3cc4OCCOc4cc3)C2)nc1,-7.0070286
ZINC000031672487,O=C(OCc1ccccc1)NCC(=O)NC(C(=O)[O-])Cc1[nH]cnc1,-7.0067711
ZINC000252597766,O=C([O-])CC1C(=O)NC(=NN=C2c3c(ccc(OC)c3)CCC2)S1,-7.0064735
ZINC000269021107,O=C([O-])CC1OCCN(C(=O)c2cc3c(NC(=O)CC3)cc2)C1,-7.0062504
ZINC000217647837,S(=O)(=O)(NCCCCC)c1cc(C(=O)[O-])c(NC(C)C)cc1,-7.0059066
ZINC001772701629,O=C(N(CC(=O)[O-])Cc1[nH+]c(C)[nH]c1)C(Oc1cc(C)c(C)cc1)C,-7.005805
ZINC000263553497,O=C([O-])c1cc(NC(=O)c2onc(C3CC3)c2)cc(COC)c1,-7.0057163
ZINC000096480320,O=C(NC1C(C(=O)[O-])CCCCC1)Cc1ccc(-n2nccc2)cc1,-7.0056515
ZINC000256045932,O=C([O-])c1c(N2CCCCCC2)nn(-c2ccc(OCC)cc2)n1,-7.0043859
ZINC000091756975,O=C(C)N1C(C(=O)[O-])CC2(C1)CC[NH+](Cc1cn(CC=C)nc1)CC2,-7.0039258
ZINC000193000458,O=C([O-])C(C)(C)n1ncc(NC(=O)c2c(C)nc(C)nc2)c1,-7.0030823
ZINC000000323394,O=C([O-])C1C(C(=O)NCc2cc3OCOc3cc2)CC=CC1,-7.0028825
ZINC000237732917,O=C([O-])CN(C(=O)c1c(C)nc(-c2cn(C)nc2)s1)C1CC1,-7.002697
ZINC000001845206,O=C([O-])C(NC(=O)CCc1ccccc1)Cc1ccccc1,-7.0025129
ZINC000027642818,O=C([O-])CC=CCC1C(C=CC(O)CCCCC)OC(=O)CC1O,-7.0025096
ZINC000828479892,S(=O)(=O)(N1CC(C(=O)[O-])C[NH+](CC2CC2)CC1)N1CCOCC1,-7.002203
ZINC000225107571,O=C([O-])C(Oc1c(OC)cccc1)Cc1ccc(OCC)cc1,-7.0011234
ZINC000263169749,O=C([O-])c1cc(OC)c(OC)c(NC(=O)c2noc(C(C)C)c2)c1,-7.0000815
ZINC000012822388,S(=O)([O-])(=Nc1c(OC)ccc(NC(=O)c2ccc(C#N)cc2)c1)C,-6.9995794
ZINC000095389861,S(=O)(=O)(NCCC(=O)NC(C(=O)[O-])(C)C)c1c(C)cc(C)cc1,-6.9993749
ZINC000325135156,O=C([O-])C(NC(=O)CCc1c(C)onc1C)Cc1ccc(O)cc1,-6.9991155
ZINC000095424813,O=C([O-])CN(C(=O)c1cnc(N(CC)CC)cc1)CC1OCCC1,-6.9987502
ZINC000072320181,O=C([O-])C(NC(=O)C(O)Cc1ccccc1)Cc1ccc(O)cc1,-6.9984117
ZINC000005415814,O=C([O-])CCC(=O)N1CC2C(=O)N(Cc3ccccc3)C(=O)N2CC1,-6.9982276
ZINC000238091666,Clc1c(-n2nnc(C(=O)N(CC(=O)[O-])C3CC3)c2)cccc1,-6.9978094
ZINC000058328113,O=C(NC1CCCC1)Cn1ncc(NC(=O)c2cnc(C)cc2)c1,-6.9977684
ZINC000263472898,O=C([O-])CCc1cc(NC(=O)c2ncc3OCCCc3c2)ccc1,-6.9974618
ZINC000091635488,O=C(CCn1cnnc1)N1CCC2(CN(C(=O)C)C(C(=O)[O-])C2)CC1,-6.9973636
ZINC000256047091,O=C([O-])c1c(N2C(CC)CCCC2)nn(-c2ccc(OCC)cc2)n1,-6.9969835
ZINC000237970662,O=C([O-])C(NC(=O)C1CN(C(=O)C1)C1CCCC1)Cc1ccccc1,-6.9969721
ZINC000095958120,O=C([O-])C(NC(=O)CNC(=O)Cc1ccccc1)CC(C)C,-6.9969068
ZINC000101723567,O=C([O-])C(NC(=O)C1CCC(C(C)C)CC1)Cc1ccccc1,-6.9960542
ZINC000426424215,O=C([O-])CCc1nn2c(c1)CN(C(=O)c1onc3c1CCCC3)CC2,-6.9960303
ZINC000095864956,O=C(OC(C)(C)C)NC1C[NH+](C(C(=O)[O-])c2ccncc2)CCC1,-6.9956574
ZINC000097551399,O=C([O-])c1sc(C(=O)NCC2C[NH+](Cc3occc3)CCC2)cc1,-6.9955049
ZINC000097018654,O=C([O-])C(CNC(=O)c1n[nH]c2c1CCCC2)Cc1ccccc1,-6.9954329
ZINC000096515625,S(=O)(=O)(N1CC(C)OC(C)C1)c1cc(C2(C(=O)[O-])CC2)ccc1,-6.9941306
ZINC000013406600,S(CC(=O)Nc1scc(CC(=O)[O-])n1)Cc1sccc1,-6.9931684
ZINC000002527358,O=C(OC(C)(C)C)NC1C[NH+](C(C(=O)[O-])c2ccc(C)cc2)CC1,-6.9926252
ZINC000097045068,O=C([O-])CCC1CN(C(=O)c2n(C)nc(C(C)(C)C)c2)CCC1,-6.9925776
ZINC000005955395,S(C(C(=O)[O-])=Cc1ccc(OCC(C)C)cc1)c1[nH]c(C)nn1,-6.9924827
ZINC000020572480,O=C([O-])C(NC=C1C(=O)NC(=O)NC1=O)Cc1c2c([nH]c1)cccc2,-6.9923773
ZINC000263464868,O=C([O-])CCC1CN(C(=O)c2nccc(CC)c2)CCC1,-6.9922409
ZINC000237985875,Fc1c(C(=O)CCC(=O)NC(C(=O)[O-])c2ccccc2)ccc(F)c1,-6.9912944
ZINC001772708814,Fc1c(N(C)C)nc(NC(C)c2[nH]c(CC(=O)[O-])nn2)nc1,-6.9912534
ZINC000192858560,O=C(CCC(=O)c1sccc1)N1C(C(=O)[O-])Cc2c(cccc2)C1,-6.9911995
ZINC000263351470,O=C([O-])C(C)c1cc(NC(=O)c2c3n(nc2)CCCC3)ccc1,-6.9909225
ZINC000000416224,S(CC(=O)[O-])c1n(Cc2occc2)c(COc2ccccc2)nn1,-6.9908943
ZINC000426478923,O=C(NCCCc1nnn[n-]1)C(C)N1C(=O)Oc2c1cccc2,-6.9903274
ZINC000007342225,S(C(C(=O)[O-])=Cc1cc(O)ccc1)c1[nH]c(CCC)nn1,-6.9902482
ZINC000004851429,S(CC(=O)[O-])c1n(CC(=C)C)c(-c2cc(OC)c(OC)cc2)nn1,-6.9902234
ZINC000000226263,O=[N+]([O-])c1cc(C(O)C(NC(=O)Cc2ccccc2)C(=O)[O-])ccc1,-6.9901938
ZINC000122921579,O=C([O-])Cn1nc(NC(=O)CCC2OC(C)CC2)cc1,-6.9901772
ZINC000262305495,O=C(Nc1ccc(NC(=O)C2(C(=O)[O-])CC2)cc1)C(C)n1ncnc1,-6.989758
ZINC000663128583,O=C([O-])C(C)(C)n1ncc(NC(=O)c2cn(CC(C)C)nc2)c1,-6.9895439
ZINC000096426928,O=C(NCC)N1c2c(ccc(NC(=O)c3noc(C4CC4)c3)c2)CC1,-6.9892507
ZINC000000858620,O=C(CNC(=O)C1C(C(=O)[O-])CC(C)=C(C)C1)c1ccccc1,-6.9890656
ZINC000262413457,O=C(CCc1onc(-c2cocc2)n1)N1C(C(=O)[O-])COCC1,-6.9890175
ZINC000237052551,Fc1cc2[nH]cc(CC(NC(=O)C3CN(C)C(=O)C3)C(=O)[O-])c2cc1,-6.9889426
ZINC000034926470,O=C([O-])CN(CC(=O)NCCC1=CCCCC1)c1ccc(OC)cc1,-6.9886012
ZINC000009356630,S(C(C(=O)[O-])=Cc1c(OC(C)C)cccc1)c1[nH]c(C)nn1,-6.9883685
ZINC000299745277,O=C([O-])C(NC(=O)CN1C(=O)C(C)(C)NC1=O)Cc1ccccc1,-6.9883585
ZINC000000858622,O=C(CNC(=O)C1C(C(=O)[O-])CC(C)=C(C)C1)c1ccccc1,-6.988286
ZINC000001571998,Fc1ccc(C(OC(=O)CNC(=O)c2ccccc2)C(=O)[O-])cc1,-6.9879766
ZINC000100774195,O=C([O-])C(NC(=O)C1CCC(CNC(=O)C([NH3+])C)CC1)C(CC)C,-6.9879532
ZINC000016478678,Fc1ccc(C(=O)CC=NC(C(=O)[O-])Cc2ccccc2)cc1,-6.9878139
ZINC000261931088,O=C(N1C(C(=O)[O-])CC2C1CCCC2)c1c2n(nc1)C=CC=C2,-6.9876375
ZINC000091364616,O=C([O-])CN1C(=O)CCC2(C1)CCN(C(=O)C1CC(=O)NC1)CC2,-6.9874883
ZINC000033449896,O=C([O-])C(NC(=O)C1CN(CCOC)C(=O)C1)CC(C)C,-6.9870396
ZINC000095427675,O=C([O-])Cc1cc(NC(=O)c2ccc(-n3cncc3)cc2)ccc1,-6.9866691
ZINC000055309080,O=C(N1C(C(=O)[O-])CCCC1)c1oc(CC)c(C[NH+](CC)CC)c1,-6.9864879
ZINC000123025822,Fc1c(C2(C(=O)Nc3nn(CC(=O)[O-])cc3)CC2)cccc1,-6.9856443
ZINC000361967347,S(=O)([O-])(=Nc1cc(CC(=O)[O-])ccc1)c1cc2c(OC(C)C2)cc1,-6.9855165
ZINC000262436834,O=C([O-])CC1OCCN(C(=O)CCN2C(=O)N3C(=N2)C=CC=C3)C1,-6.9849544
ZINC000225162918,S(=O)(=O)(N(C(C(=O)[O-])Cc1cc(OC)ccc1)C)c1ccccc1,-6.984859
ZINC000569375119,Fc1c(C2(CNC(=O)N(CC(=O)[O-])CCOC)CC2)ccc(F)c1,-6.9847555
ZINC000225461542,O=C([O-])C(CNC(=O)c1n(C)ccc1)Cc1cc(C)ccc1,-6.984745
ZINC000252506319,O=C(Nc1ccc(C2CCC2)cc1)N1CC(c2oc([O-])nn2)CCC1,-6.9846439
ZINC001506428271,Clc1c(C(=O)NCC)cc(NC(=O)c2ccc(CC[NH3+])cc2)cc1,-6.9845848
ZINC000256047015,O=C([O-])c1c(N2CCC(C)CC2)nn(-c2ccc(OCC)cc2)n1,-6.9845581
ZINC000299751831,O=C(N1C(C(=O)[O-])CC2C1CCCC2)c1cc(CC#N)ccc1,-6.9840798
ZINC000195529845,O=C([O-])C(CNC(=O)Cc1noc2c1cccc2)c1ccccc1,-6.9838324
ZINC000262900668,O=C([O-])Cn1nc(NC(=O)c2nn(C(C)C)cc2)cc1,-6.982883
ZINC000096425333,O=C(NCC)N1c2c(ccc(NC(=O)c3onc(C(C)C)c3)c2)CC1,-6.9828815
ZINC000663144899,O=C([O-])Cn1nc(NC(=O)c2c(C)nc3n(CC)ncc3c2)cc1,-6.9824986
ZINC000263448942,O=C([O-])C(N(C(=O)c1noc(C2CC2)c1)C)Cc1ccccc1,-6.9823966
ZINC000263322122,O=C([O-])CC1N(C(=O)c2cc(C)c(-n3ncnc3)cc2)CCOC1,-6.9823861
ZINC000000226261,O=[N+]([O-])c1cc(C(O)C(NC(=O)Cc2ccccc2)C(=O)[O-])ccc1,-6.9822392
ZINC000136460849,O=C(CN1C(=O)C=CC(c2ccccc2)=N1)N1C(C(=O)[O-])CCCC1,-6.9822345
ZINC000005020939,S(=O)([O-])(=NN=C(CCC(=O)[O-])c1ccccc1)c1ccccc1,-6.9820371
ZINC000534676841,O=C([O-])C(NC(=O)C)Cc1ccc(-c2cc(OC(C)C)ccc2)cc1,-6.9819603
ZINC000217630762,S(=O)(=O)(NCC1OCCC1)c1cc(C(=O)[O-])c(NCC=C)cc1,-6.9816413
ZINC000003830500,O=C(NC1C(=O)N2C(C(=O)[O-])=C(C)CSC12)C(N)c1ccccc1,-6.981545
ZINC000006629963,S(C(C(=O)[O-])=Cc1c(O)cc(N(CC)CC)cc1)c1[nH]c(C)nn1,-6.9812984
ZINC000005720499,O=C([O-])C(CC(=O)NCc1ccccc1)Cc1ccc(OC)cc1,-6.9807425
ZINC000426380298,O=C([O-])CC(NC(=O)C1=NC(=O)NC(C(C)(C)C)=C1)c1ccccc1,-6.9806881
ZINC000262288341,S(=O)(=O)(Nc1c(C)cc(NC(=O)C2(C(=O)[O-])CC2)cc1)CC,-6.9806042
ZINC000007342555,S(C(C(=O)[O-])=Cc1ccc(OCC#C)cc1)c1[nH]c(CC)nn1,-6.9802694
ZINC000091846131,O=C(COc1ccc(C(=O)C)cc1)N1CC(C(=O)[O-])C(CCC)C1,-6.9800954
ZINC000136489548,O=C(CN1C(=O)c2c(cccc2)C=N1)N1C(C(=O)[O-])CCCC1,-6.9793811
ZINC000027642824,O=C([O-])CC=CCC1C(C=CC(O)CCCCC)OC(=O)CC1O,-6.979301
ZINC000017054179,O=C([O-])C1C(C(=O)NC(C)c2cc3OCOc3cc2)CC=CC1,-6.9786348
ZINC000095509676,O=C([O-])C(NC(=O)c1c(C)nn(CCC)c1)Cc1ccncc1,-6.9782081
