ZincID,Smiles,S
ZINC000077013393,O=C(N(Cc1ccc(N(C)C)cc1)CC1CC1)c1[nH]c([O-])nn1,-6.957
ZINC000004568209,O=C(OC)C(OC)(OC)C(C(C(=O)[O-])C#N)c1ccc(OC)cc1,-6.957
ZINC000009909965,S(CC(=O)NCc1n2C(C)=CC(C)=Nc2nn1)Cc1sccc1,-6.957
ZINC000002786000,Fc1ccc(C(=O)NC2C(=O)N3C(C(=O)[O-])=C(C)CSC23)cc1,-6.956
ZINC000244764072,Clc1c(C(=O)[O-])cc(NC(=O)CN(Cc2[nH]ncc2)C)cc1,-6.956
ZINC000217556281,S(=O)(=O)(NC(CC)C)c1cc(C(=O)[O-])c(NCCC)cc1,-6.956
ZINC000263328882,S(=O)(=O)(C)N1CC(CNC(=O)c2cc(C(=O)[O-])cc(C)c2)CC1,-6.956
ZINC000095361635,O=C([O-])C([NH+]1CCN(CC(=O)NC(C)C)CC1)c1c(C)cc(C)cc1,-6.956
ZINC000091391020,Fc1cc(C2C(C(=O)[O-])CN(C(=O)CCCCCOC)C2)ccc1,-6.956
ZINC000095526538,O=C([O-])CC1N(C(=O)c2cn(C(C)C)nc2)CCc2c1cccc2,-6.956
ZINC000269082903,Fc1ccc(N2CCN(C(C(=O)N(C(C(=O)[O-])C)C)C)CC2)cc1,-6.956
ZINC000630126850,O=C([O-])CN(C(=O)c1c(C)nn(CC)c1)Cc1ccccc1,-6.956
ZINC000000031890,O=C(NCc1ccccc1)C(CC(=O)[O-])Cc1ccc(OC)cc1,-6.956
ZINC000236755423,O=C([O-])CCC1CN(C(=O)c2cc(NC(=O)C)c(C)cc2)CCC1,-6.956
ZINC000004723952,O=C([O-])COc1c(OCC)cccc1C=C1C(=O)NC(=O)[N-]C1=O,-6.956
ZINC000004107591,S(=O)(=O)(N1CCOCC1)c1cc(C(=O)[O-])c(OCC)cc1,-6.956
ZINC000095991958,Clc1ccc(CCC(=O)N2CC(C(=O)[O-])OC(C)C2)cc1,-6.956
ZINC000256045758,Fc1c(-n2nc(N(C)C3CCCCC3)c(C(=O)[O-])n2)cccc1,-6.956
ZINC000072425159,O=C(N1CCC(Oc2cnc(C)cc2)(C(=O)[O-])CC1)c1cocc1,-6.956
ZINC000001596697,O=C([O-])Cn1c(Cc2ccccc2)nc2N(C)C(=O)N(C)C(=O)c12,-6.956
ZINC001772809495,O=C([O-])C1C[NH+](Cc2ccc(OCc3ncccc3)cc2)CCOC1,-6.956
ZINC000585134350,O=C([O-])C(NC(=O)CC1OCCC1)Cc1c2c(ccc1)cccc2,-6.956
ZINC000049466646,O=C([O-])C1C(N(CC2OCCC2)C(=O)C1)c1ccc(OC)cc1,-6.956
ZINC000005414936,S(=O)(=O)(N1CC(CC)C(CC(=O)[O-])CC1)c1ccc(OC)cc1,-6.956
ZINC000257257069,O=C([O-])CCC(=O)N1CCC2(Oc3nc(N)nc(N)c3C2)CCC1,-6.956
ZINC000072171397,O=C([O-])c1c(C2CN(C(=O)c3cnc(NCC)nc3)CC2)cccc1,-6.956
ZINC000225100022,O=C([O-])C(Oc1ccc(OC)cc1)Cc1cc(OC)ccc1,-6.956
ZINC000038286835,O=C(OCc1ccccc1)NC(C(=O)[O-])(Cc1ccccc1)C,-6.956
ZINC000007342551,S(C(C(=O)[O-])=Cc1c(OCC#N)cccc1)c1[nH]c(CC)nn1,-6.956
ZINC000263284316,S(=O)(=O)(NC)c1oc(C)c(C(=O)N2C(C)CCC(C(=O)[O-])C2)c1,-6.956
ZINC000003909437,O=[N+]([O-])c1ccc(CN=NC2SC(CC(=O)[O-])C(=O)N2)cc1,-6.956
ZINC000000181229,S(=O)(=O)(NC(CC(=O)[O-])c1ccccc1)c1c(C)cc(C)cc1C,-6.956
ZINC000262830189,O=C(NC1(C)C(C(=O)[O-])CCCC1)CN1C(=O)c2c(cccc2)C=N1,-6.956
ZINC000225112059,Clc1ccc(OC(C(=O)[O-])Cc2c(OC)cc(OC)cc2)cc1,-6.956
ZINC000226750542,Fc1c(CNC(=O)CC(CC(=O)[O-])c2ccc(OC)cc2)cccc1,-6.956
ZINC000195580533,S(=O)(=O)(N=C([O-])CCc1cnccc1)Cc1ccc(C(C)C)cc1,-6.956
ZINC000262916511,O=C(N1CC(C(=O)[O-])OCC1)c1c(C)cc(-n2ncnc2)cc1,-6.956
ZINC000020151160,S(CC(=O)Nc1c(OC)ccc(C(=O)[O-])c1)c1ccccc1,-6.956
ZINC000225125010,O=[N+]([O-])c1cc(CC(Oc2c(C)cccc2)C(=O)[O-])ccc1,-6.956
ZINC000096492967,O=C(C(CCCc1ccccc1)C)N1CC(c2nnn[n-]2)CCC1,-6.956
ZINC000106697728,S(C)c1cc2NC(=O)C(CN3CC(C(=O)[O-])[NH+](C)CC3)=Cc2cc1,-6.955
ZINC000072145387,O=C([O-])c1cc(CC2CN(C(=O)c3n[nH]c(C(C)C)c3)CC2)ccc1,-6.955
ZINC000268944346,Fc1c(C(=O)N(CC(=O)[O-])CCOC)cc(N2C(=O)NCC2)cc1,-6.955
ZINC000072137208,O=C(C)N1C(C(=O)[O-])CC2(C1)CCN(c1ncc(C(=O)C)cc1)CC2,-6.955
ZINC000217656717,S(=O)(=O)(NC(CCC)C)c1cc(C(=O)[O-])c(NCC=C)cc1,-6.955
ZINC000000083080,O=C(Nc1cc(C(=O)[O-])ccc1)CC1C(=O)Nc2c(N1)cccc2,-6.955
ZINC000095511638,Fc1c(C(NC(=O)c2n(CC)nc(CC(C)C)c2)C(=O)[O-])cccc1,-6.955
ZINC000065246987,S(=O)([O-])(=Nc1cc(C)c(C)cc1)c1cn2C(C)=NN(C)C(=O)c2c1,-6.955
ZINC000262493972,O=C(CCc1ncsc1)N1C(C(=O)[O-])CC2C1CCCC2,-6.955
ZINC000737361837,O=C([O-])CC(NC(=O)C[NH+](C)C)c1ccc(C(C)(C)C)cc1,-6.955
ZINC000268912437,O=C([O-])c1nc(CNC(=O)C2CN(Cc3occc3)C(=O)C2)sc1,-6.955
ZINC000055402111,O=C([O-])CNc1ncc(C[NH+](CCOc2cc(C)cc(C)c2)C)cn1,-6.955
ZINC000001708438,O=C(OCc1ccccc1)NCC(=O)NC(C(=O)[O-])CC(=O)OC,-6.955
ZINC000004337133,O=C([O-])C(NC(=O)c1ccc(OCC(C)C)cc1)CC(C)C,-6.955
ZINC000101372431,O=C(C(C#N)=C([O-])c1n(CCOC)c2c(c1)cccc2)N1CCCC1,-6.955
ZINC000653331783,O=C(NC1c2c(C(C(=O)[O-])C1)cccc2)CCC1OCCC1,-6.955
ZINC000072425685,O=C([O-])C1(Oc2ccccc2)CCN(C(=O)C2(C)OCCC2)CC1,-6.955
ZINC000004482246,O=C(NC(C(=O)[O-])CC)C(NC(=O)C)=Cc1cc2OCOc2cc1,-6.955
ZINC000534585572,O=C([O-])C1[NH+](Cc2c(O)ccc(C)n2)Cc2[nH]c3c(c2C1)cccc3,-6.955
ZINC000092028158,O=C([O-])C1C(c2cc(OC)ccc2)C[NH+](Cc2oc(C)cc2)C1,-6.955
ZINC000952964755,O=C([O-])CC(NC(=O)CCCN1C(=O)CCC1)c1ccccc1,-6.955
ZINC000067947465,O=C([O-])c1nn(CC)c2c1CC([NH+](Cc1noc(C(C)C)c1)C)CC2,-6.955
ZINC000225115809,O=C([O-])C(Oc1cc(C)c(C)cc1)Cc1c(OC)ccc(OC)c1,-6.955
ZINC000071280589,O=C([O-])C1C(C)(C)C1C(=O)NCCCn1cncc1,-6.955
ZINC000205360870,O(C(C)(C)C)C(=O)N1C(C(=O)[O-])C(c2ccc(OC)cc2)CC1,-6.955
ZINC000003831612,O=C(NC1C(C(O)C(O)CO)OC(C(=O)[O-])=CC1NC(=[NH2+])N)C,-6.955
ZINC000007342239,S(C(C(=O)[O-])=Cc1c(OC)ccc(OC)c1)c1[nH]c(CCC)nn1,-6.954
ZINC000127608514,S(=O)(=O)(N(Cc1cnccc1)C)c1cc(C(=O)[O-])c(F)c(C)c1,-6.954
ZINC000909443763,O=C([O-])C(NC(=O)C1[NH+](C)CCC1)Cc1c2c([nH]c1)cccc2,-6.954
ZINC000072406892,Fc1cc(C)c(OC2(C(=O)[O-])CCN(c3nc(N)ccn3)CC2)cc1,-6.954
ZINC000097018740,O=C([O-])C(CNC(=O)CC1C=CCC1)Cc1cc(C)ccc1,-6.954
ZINC000263388618,O=C(NCc1[nH]c(-c2ncccc2)nn1)N1CC(C(=O)[O-])CC(C)C1,-6.954
ZINC000426370276,O=C([O-])C=1C(=O)C(C(=O)NCCc2[nH]nnc2)=CN(C(C)C)C=1,-6.954
ZINC000034798409,S(C(=[NH+]C1CC=CCC1)N1CCCCC1)C(C(=O)[O-])CC(=O)[O-],-6.954
ZINC000062118234,O=C(CCOc1cc(C)cc(C)c1)N1CC(C(=O)[O-])CC1,-6.954
ZINC000630170780,O=C(N1c2c(C(C(=O)[O-])C1)cccc2)c1cn(CC2CC2)nc1,-6.954
ZINC000077506087,O=C([O-])c1cc(-c2nc(N3CC[NH+](CCOC)CC3)ncc2)ncc1,-6.954
ZINC000016622073,S(=O)([O-])(=Nc1cc2OCCOc2cc1)c1c(OC)cc(C)c(C)c1,-6.954
ZINC000095097108,O=C([O-])Cc1c(-c2cc(C)c(C)cc2)nc(N2CC[NH+](C)CC2)s1,-6.954
ZINC000135788219,O=C(OC(C)(C)C)NC(C(=O)[O-])CCCCc1ccccc1,-6.954
ZINC000110066230,O=C([O-])c1nc(-c2ncn(CC3CCCCC3)c2)n2c1C=CC=C2,-6.954
ZINC000262493685,O=C(N1C(C(=O)[O-])COCC1)c1ccc(CN2C(=O)CCC2)cc1,-6.954
ZINC000247357073,O=C([O-])C1N(C(=O)C2CCN(C(=O)C3CC3)CC2)C2C(C1)CCCC2,-6.954
ZINC000262372752,O=C([O-])CC1CCN(C(=O)C(NC(=O)C2CCCC2)C)CC1,-6.954
ZINC000238092533,Clc1cc(C(=O)N(CCC(=O)[O-])CC2OCCC2)[nH]c1,-6.954
ZINC000012761689,S(C(C(=O)NC(C(=O)[O-])C(O)C)c1ccccc1)c1ccccc1,-6.954
ZINC000016650818,S(=O)(=O)(N1CCOCC1)c1cc(C(=O)NC(C(=O)[O-])C)sc1,-6.954
ZINC000006714191,O=C([O-])C1C(C(=O)N2CC(C)N(c3ccc(C)cc3)CC2)CCCC1,-6.954
ZINC000095349604,O=C(NC1(C(=O)[O-])CCCC1)COc1ccc(OCC)cc1,-6.954
ZINC000000109812,Clc1ccc(C(NC(=O)c2cc(OC)ccc2)CC(=O)[O-])cc1,-6.954
ZINC000092028158,O=C([O-])C1C(c2cc(OC)ccc2)C[NH+](Cc2oc(C)cc2)C1,-6.954
ZINC000263060243,S(=O)(=O)(N1CC(C(=O)[O-])C(C)C1)c1c(C)cc2OCOc2c1,-6.954
ZINC000072418878,O=C(N1CC2(C(=O)[O-])C(C(=O)N(CC=C)C2)C1)c1ccc(CO)cc1,-6.954
ZINC000408515032,S(CCC(NC(=O)C=1C(=O)Oc2c(cccc2)C=1)c1nnn[n-]1)C,-6.954
ZINC000299756195,O=C([O-])CC1C(c2[nH]nnc2)CN(C(=O)c2cc(C(C)C)sc2)C1,-6.954
ZINC000225111574,O=C([O-])C(Oc1c(C)cccc1)Cc1c(OC)cc(OC)cc1,-6.954
ZINC000136486541,O=C(Cc1noc(-c2ccccc2)c1)N1C(C(=O)[O-])CCCC1,-6.953
ZINC000262509092,S(=O)(=O)(N(CC(=O)N1C(C(=O)[O-])c2c(cccc2)CC1)C)C,-6.953
ZINC000314330008,O=C([O-])c1cc(NC(=O)C2CN(CC(C)C)C(=O)C2)ccc1,-6.953
ZINC000000106367,S(=O)(=O)(N1Cc2c(cccc2)CC1)c1cc(C(=O)[O-])ccc1,-6.953
ZINC000072421018,O=C([O-])C1N(Cc2n(C)cc[nH+]2)CC2(C1)CCN(C(=O)C1CC1)CC2,-6.953
ZINC000095635342,O=C(OC(C)(C)C)NC1C[NH+](C(C(=O)[O-])c2ccc(C)cc2)CC1,-6.953
ZINC000082076654,O=C(NC(C(=O)[O-])Cc1ccccc1)NCc1ccc(C)cc1,-6.953
ZINC000003884496,O=C(OCc1ccccc1)NC(CC(=O)[O-])c1ccc(C)cc1,-6.953
ZINC000022584874,O=C([O-])C(CC(=O)Nc1ccc(CC)cc1)N1CC[NH+](C)CC1,-6.953
ZINC000195551289,O=C([O-])CC(NC(=O)c1cn(C(C)(C)C)nc1)c1c(C)cccc1,-6.953
ZINC000202160234,O=C(OC(C)(C)C)NCCN1CC[NH+](CC=CC(=O)[O-])CC1,-6.953
ZINC000006727019,O=C(OC(C)C)c1ccc(NC(=O)C2C(C(=O)[O-])C3C=CC2C3)cc1,-6.953
ZINC000010032690,S(=O)(=O)(N=NC1N=C(C)C=C(C)N1)c1c(C)ccc(C(=O)[O-])c1,-6.953
ZINC000100856820,O=C([O-])c1cc(N2C(=O)C(Nc3cc(OC)ccc3)CC2=O)ccc1,-6.953
ZINC000097018654,O=C([O-])C(CNC(=O)c1n[nH]c2c1CCCC2)Cc1ccccc1,-6.953
ZINC000002569247,FC(F)(F)c1ccc(CC(NC(=O)OC(C)(C)C)C(=O)[O-])cc1,-6.953
ZINC000095425353,O=C(C(NC(=O)c1cc(C)ccc1)C(C)C)N1CC(C(=O)[O-])OCC1,-6.953
ZINC000095368895,O=C([O-])CCc1c(C)[nH+]c(N)nc1N1CC(c2ccccc2)OCC1,-6.953
ZINC000135474670,O=C(Nc1nnn[n-]1)C(C)(C)c1ccc(OCC(C)C)cc1,-6.953
ZINC000095743878,Fc1cc2c(C(C(=O)[O-])N(C(=O)OCc3ccccc3)CC2)cc1,-6.953
ZINC000097017813,O=C([O-])C(CN(C(=O)c1n[nH]c(C)c1)Cc1ccccc1)C,-6.953
ZINC000072476747,Fc1ccc(OC2(C(=O)[O-])CCN(C(=O)C3CC=CCC3)CC2)cc1,-6.953
ZINC000004351522,O=C([O-])CC1C(=O)NC(=NN=C(C)c2ccc(NC(=O)C)cc2)S1,-6.953
ZINC000071288917,O=C([O-])C1C(C)(C)C1C(=O)N1CCN(c2c(C#N)cccn2)CC1,-6.953
ZINC000003121466,Clc1ccc(C(NC(=O)Cc2ccccc2)CC(=O)[O-])cc1,-6.953
ZINC000669376934,O(C(C)(C)C)C(=O)N1C(C(=O)[O-])Cc2c1cc(OCC)cc2,-6.953
ZINC000022209525,Brc1ccc(CC(=O)NC(C(=O)[O-])c2ccccc2)cc1,-6.953
ZINC000320542936,O=C([O-])C(NC(=O)CCc1c(C)n(C)nc1C)Cc1[nH]cnc1,-6.953
ZINC000097272440,O=C(NC1CC1)CN1CC(O)C[NH+](Cc2c(C(=O)[O-])cccc2)CC1,-6.953
ZINC000238081811,Clc1ccc(-c2nc(CN3CC(C(=O)[O-])CCC3)on2)cc1,-6.953
ZINC000036047744,Fc1cc2onc(C3CCN(C(=O)CCCC(=O)[O-])CC3)c2cc1,-6.953
ZINC000237393908,S(Cc1n(CC(=O)NCCCCCC(=O)[O-])c2c(n1)cccc2)C,-6.953
ZINC000247423150,O=C([O-])C(NC(=O)C1C(C(=O)[O-])CCCC1)Cc1ccc(O)cc1,-6.953
ZINC000020614465,O=C([O-])c1c(C(=O)Nc2nn(Cc3ccc(C)cc3)cn2)n(C)nc1,-6.953
ZINC000257210408,O=C([O-])c1c(-c2ncc(CC3C[NH+](CCOC)CC3)nc2)cccc1,-6.953
ZINC000263277041,O=C(CCOC)N1CCC(NC(=O)c2ncc(C(=O)[O-])nc2)CC1,-6.953
ZINC000097772711,O=C([O-])c1c(CN2CC(C)(C)[NH+](CC)CC2)c(OC)cc(OC)c1,-6.953
ZINC000013250762,S(=O)(=O)(N(CC)Cc1ccncc1)c1c(C)ccc(C(=O)[O-])c1,-6.953
ZINC000091616319,S(C)c1cc(C[NH+]2CC(C(=O)[O-])C(c3ccncc3)C2)ccc1,-6.952
ZINC000585134086,S(CC(=O)[O-])CCC(=O)N1C(C)(C)CN(C(=O)C2CC2)CC1,-6.952
ZINC000012138860,O=C([O-])C=CC(=O)Nc1ccc(C(=O)N(CC)c2ccccc2)cc1,-6.952
ZINC000225466932,Clc1c(C)n(CC(=O)NC(C(=O)[O-])Cc2ccccc2)nc1C,-6.952
ZINC000072173820,O=C([O-])c1cc(CC2CC[NH+](CCCn3c(C)nnn3)CC2)ccc1,-6.952
ZINC000072453935,O=C(NC(C)c1nnn[n-]1)Cc1c(C)n(-c2ccccc2)nc1C,-6.952
ZINC000263374447,O=C([O-])CC1N(C(=O)c2cc(C3COCC3)ccc2)CCOC1,-6.952
ZINC000136316312,O=C(OCc1ccccc1)NC(C(=O)[O-])CC1c2c(NC1)cccc2,-6.952
ZINC000072429219,O=C([O-])CCc1nn2c(c1)CN(CCC1CS(=O)(=O)CC1)CC2,-6.952
ZINC000299796929,O=C([O-])CC1C(c2[nH]nnc2)CN(c2sc(CCC)nn2)C1,-6.952
ZINC000000130381,O=C([O-])CC1(CC(=O)NCC(O)c2ccccc2)CCCC1,-6.952
ZINC000096404935,Fc1c(C(C(=O)NC(CC(=O)[O-])c2ccccc2)C)cccc1,-6.952
ZINC000238128858,Clc1c(-c2[nH]nc(C(=O)N3CC(C(=O)[O-])OCC3)c2)cccc1,-6.952
ZINC000136466827,O=C(N1C(C(=O)[O-])CCCC1)c1cc(OC2CCCC2)ccc1,-6.952
ZINC000067643769,O=C([O-])c1nn(CC=C)c2c1CC([NH+](CC1(C)COC1)C)CC2,-6.952
ZINC000095386631,O=C([O-])C([NH+](CCCn1c(C)cc(C)n1)C)c1c(C)onc1C,-6.952
ZINC000238199051,O=C([O-])CC1OCCN(C(=O)c2nn(C3CCCC3)cc2)C1,-6.952
ZINC000299750564,O=C([O-])CCN(C(=O)C1CN(CC2[NH+](CC)CCC2)C(=O)C1)C,-6.952
ZINC000004748862,O=C([O-])CC(NC(=O)C1CCCCC1)c1cc(C)c(OC)cc1,-6.952
ZINC000089632197,O=C([O-])C(CNC(=O)C(NC(=O)C)C)Cc1ccc(C)cc1,-6.952
ZINC000262425558,O=C([O-])COc1cc(CNC(=O)C2C(OCC)C2)ccc1,-6.952
ZINC000055576479,O=C([O-])CN1C(=O)C(C)N(C(=O)c2n[nH]c(CCC)c2)CC1,-6.952
ZINC000256045937,O=C([O-])c1c(N2CCC(C)CC2)nn(-c2ccc(CC)cc2)n1,-6.952
ZINC000504522837,O=[N+]([O-])c1ccc(C(OC2OCCCC2)c2c(C(=O)[O-])con2)cc1,-6.952
ZINC000091381169,O=C([O-])C1(CCC)C[NH+](Cc2ccc(Cn3nccc3)cc2)CCC1,-6.952
ZINC000005199778,O=C([O-])C(NC(=O)c1c(NC(=O)c2ccc(C)cc2)cccc1)CC,-6.952
ZINC000000062951,O=[N+]([O-])c1ccc(C(=O)Nc2c(C(=O)[O-])cc(OC)c(OC)c2)cc1,-6.952
ZINC000655597615,O=C([O-])C(NC(=O)Cc1[nH+]c2n(c1)CCCC2)Cc1ccncc1,-6.952
ZINC000006760079,O=C(NCc1occc1)C(=O)Nc1c(C(=O)[O-])c2c(s1)CCCC2,-6.952
ZINC000659753077,O=C([O-])COc1cc(C(=O)N2CC(N3C(=O)NCC3)CCC2)ccc1,-6.952
ZINC000095750667,O=C(OC(C)(C)C)NCC(C(=O)[O-])CC1=C2C(=NC1)C=CC=C2,-6.952
ZINC000257278747,O=C([O-])C=1C(=O)N(C(CO)Cc2ccc(N(C)C)cc2)C=CC=1,-6.952
ZINC000001632910,O=C([O-])CC(C(c1ccc(OC)cc1)c1ccccc1)CC(=O)[O-],-6.952
ZINC000256047129,O=C([O-])c1c(N(C)C2CCCCC2)nn(-c2cc(OC)ccc2)n1,-6.952
ZINC000009010330,O=[N+]([O-])C1=C([O-])N=C(C=Cc2cc(OC)c(OCC#C)cc2)NC1=O,-6.952
ZINC000634803140,O=C([O-])CCN(C(=O)C1CCC=CCC1)CC1OCCC1,-6.952
ZINC000097594955,O=C([O-])Cn1c(-c2oc(CO)cc2)nc(C2(c3ccccc3)CC2)n1,-6.952
ZINC000585275123,O=C([O-])CCC(=O)N1CC(O)(COc2c(C)cccc2)CC1,-6.952
ZINC001704300434,O=C(Cc1ccc(C(C)C)cc1)N1CC(O)C(C(=O)[O-])(CCC)CC1,-6.952
ZINC000225461306,O=C([O-])C(CNC(=O)Cc1cnc(C)cc1)Cc1cc(C)ccc1,-6.952
ZINC000563219005,O=C([O-])c1c2c(C)nn(C)c2nc(C=Cc2n(C)c(N(C)C)[nH+]c2)c1,-6.952
ZINC000006701208,S(=O)([O-])(=Nc1c(OC)cccc1)c1cc(C(=O)NC)c(C)cc1,-6.952
ZINC000005986254,O=C([O-])C1C(C(=O)N2CCN(c3ccc(OC)cc3)CC2)CCCC1,-6.952
ZINC000670446537,S(=O)(=O)(NCCCc1c(F)cccc1)N1CC(C(=O)[O-])CCC1,-6.951
ZINC000064980665,O=C(NCc1cnccc1)Cc1n(CC)cc(C)c1C(=O)[O-],-6.951
ZINC000091756972,O=C(C)N1C(C(=O)[O-])CC2(C1)CC[NH+](Cc1cn(CC=C)nc1)CC2,-6.951
ZINC000091382151,O=C(CCn1ncnc1)N1CC(C(=O)[O-])C(c2ccccc2)C1,-6.951
ZINC000242495719,S(=O)(=O)(c1ccccc1)C1C(C(=O)[O-])C1c1cc2OCOc2cc1,-6.951
ZINC000097772719,O=C(N1CC(C(=O)[O-])CN(c2cc(C)[nH+]cc2)CC1)c1cocc1,-6.951
ZINC000237968226,O=C([O-])c1oc(C(=O)N(Cc2ccccc2)CC2OCCC2)cc1,-6.951
ZINC000888096110,O=C(C=Cc1ccc(C(=O)[O-])cc1)N1C(C)C([NH+](CCO)C)CC1,-6.951
ZINC000031976101,O=C([O-])Cc1c(-c2ccc(C)cc2)nc(NC(=O)CC)s1,-6.951
ZINC000000037947,O=C([O-])C(NC(=O)c1ccc(OC)cc1)Cc1c2c([nH]c1)cccc2,-6.951
ZINC000014632472,Fc1cc(OC2CN(C(OC(C)(C)C)=O)C(C(=O)[O-])C2)ccc1,-6.951
ZINC000013084039,O=C(Nc1ccc(C)cc1)COc1c(C(=O)[O-])ccc(OC)c1,-6.951
ZINC000000037017,O=C([O-])CC(NC(=O)Cc1ccccc1)c1ccc(OC)cc1,-6.951
ZINC000071775918,O=C([O-])C1C[NH+](CC2CCCC2)CC(C(=O)NCc2ncccc2)C1,-6.951
ZINC000028577444,S(=O)([O-])(=Nc1cc2OCCOc2cc1)c1c(CC)ccc(CC)c1,-6.951
ZINC000299751160,O=C([O-])CCN(C(=O)C1N(C(=O)C)CSC1)CC1OCCC1,-6.951
ZINC000072169143,S(=O)(=O)(NCCC(=O)N1CC(c2c(C(=O)[O-])cccc2)CC1)C,-6.951
ZINC000067432575,O=C([O-])c1nn(CCC)c2c1CC([NH+](Cc1c(C)ccs1)C)CC2,-6.951
ZINC000072425473,O=C(N1CCC(Oc2ccccc2)(C(=O)[O-])CC1)c1sccc1,-6.951
ZINC000426647106,O=C([O-])Cn1nc(C2C[NH+](Cc3c(OCC)cccc3)CCC2)cc1,-6.951
ZINC000013224345,O=C([O-])CC(NC(=O)COc1c(OC)cccc1)c1ccccc1,-6.951
ZINC000237730501,O=C([O-])CN(C(=O)c1cn(-c2c(C)cccc2)nc1)C1CCOCC1,-6.951
ZINC000426380298,O=C([O-])CC(NC(=O)C1=NC(=O)NC(C(C)(C)C)=C1)c1ccccc1,-6.951
ZINC000663286201,S(=O)(=O)(NC1C=CC(C(=O)[O-])C1)c1nc(CC)n(CC2CC2)c1,-6.951
ZINC000065491485,O=C(N1C(C(=O)[O-])CC([NH+](C)C)C1)c1oc(Oc2ccccc2)cc1,-6.951
ZINC000079392138,S(CC(=O)[O-])CC1N(C(=O)OCc2ccccc2)CCCC1,-6.951
ZINC000095947188,O=C([O-])C(NC(=O)c1noc2c1CCCC2)c1ccccc1,-6.951
ZINC000181881951,O=C([O-])CC(NC(=O)c1c(C)nc(C)o1)c1c(C)cccc1,-6.951
ZINC000057653759,Fc1ccc(C(CC(=O)[O-])CC(=O)NCC2OCCC2)cc1,-6.951
ZINC000095392938,Fc1cc(C(NC(=O)c2noc(CCC)c2)C(=O)[O-])ccc1,-6.951
ZINC000001728101,S(C(C(NC(=O)c1ccccc1)C(=O)[O-])C)Cc1ccccc1,-6.951
ZINC000225104873,O=C([O-])C(Oc1cc(OC)ccc1)Cc1c(OCC)cccc1,-6.951
ZINC000299745065,O=C([O-])C1N(C(=O)C2CN(CCOC)C(=O)C2)C2C(C1)CCCC2,-6.951
ZINC000002290624,O(NC(CC(=O)[O-])c1cc(OC)c(OC)cc1)C(=O)CC,-6.951
ZINC000006328230,S(=O)([O-])(=Nc1c(C)ccc(C(=O)[O-])c1)c1cc2c(cc1)CCCC2,-6.951
ZINC000072409408,O=C(CCCn1cncc1)N1CC2(C(=O)[O-])C(C(=O)N(CC=C)C2)C1,-6.951
ZINC000095389902,O=C([O-])C(CN(C(=O)c1c(COc2ccccc2)cco1)C)C,-6.951
ZINC000004903665,O=C([O-])C1C(C(=O)Nc2ccc(OCC)cc2)CC(C)=C(C)C1,-6.951
ZINC000299751839,O=C([O-])C1C(C(=O)NCc2ccc(CN3C(=O)C=CC=C3)cc2)C1,-6.950
ZINC000005978163,S=C1N2C(=O)C(CC(=O)NCCCCC)N=C2c2c(N1)cccc2,-6.950
ZINC000299797294,Fc1cc(OC)c(C[NH+]2CC(CC(=O)[O-])C(c3[nH]nnc3)C2)cc1,-6.950
ZINC000095991957,Clc1ccc(CCC(=O)N2CC(C(=O)[O-])OC(C)C2)cc1,-6.950
ZINC000219934136,Fc1ccc(C(=O)CCC(=O)NC(C(=O)[O-])c2cc(C)ccc2)cc1,-6.950
ZINC000071979370,O=[N+]([O-])c1ccc(N2C(C(=O)[O-])CC(C(=O)OCC)=N2)cc1,-6.950
ZINC000085397387,Fc1c(C)cc(-c2c(CC(=O)[O-])sc(NC(=O)C(C)C)n2)cc1,-6.950
ZINC000097231767,O=C([O-])CCC1CN(C(=O)c2nn(c(C)c2)-c2ccccc2)CCC1,-6.950
ZINC000004745677,S=C1N(C(C(=O)[O-])CCCC)C(=O)C(=Cc2oc(C)cc2)S1,-6.950
ZINC000409233502,O=C([O-])C(Oc1c(OC)cccc1C=Nc1ccc(C#N)cc1)C,-6.950
ZINC000262830900,O=C(CNC(=O)c1cc(OC)ccc1)N1C(C(=O)[O-])COCC1,-6.950
ZINC000299751066,O=C([O-])CCN(C(=O)C1C(OCC)C1)CC1OCCC1,-6.950
ZINC000061993534,O=C([O-])CCNC(=O)c1ccc(N2S(=O)(=O)CC(C)C2=O)cc1,-6.950
ZINC000573340298,Clc1c(C(=O)NCC(C(=O)[O-])(C)c2ccccc2)n(C)nc1,-6.950
ZINC000299751513,O=C([O-])CCNC(=O)C1C(=O)N(c2cc(C)cc(C)c2)CC1,-6.950
ZINC000002597329,O=C(OCc1ccccc1)NC(CC(=O)[O-])c1cc2OCOc2cc1,-6.950
ZINC000225967874,O=C([O-])C=1C(=O)N(c2c(C)c(C)ccc2)N=C(C(=O)C(C)(C)C)C=1,-6.950
ZINC000072146308,O=C(N1C(C(=O)[O-])CC2(C1)CC[NH2+]CC2)c1n(CC)nc(C(C)C)c1,-6.950
ZINC000095386118,O=C([O-])C12C(c3c(OC1)cc(OC)cc3)CN(Cc1c(C)non1)C2,-6.950
ZINC000038015852,O=C([O-])CN(C(=O)C1CN(C(=O)C1)C1CCCC1)CC,-6.950
ZINC000013187489,Clc1ccc(CC(=O)NC(CC(=O)[O-])c2ccc(OC)cc2)cc1,-6.950
ZINC000262981950,O=C(N1C(C(=O)[O-])C2C(C1)CCC2)c1nccc(-n2nccc2)c1,-6.950
