Dockingscore,SMILES
-6.49,S(=O)([O-])(=Nc1cc(C(=O)Nc2c(C(C)C)cccc2)ccc1)C
-6.49,O=C([O-])c1oc(CNC(=O)C2C(c3c(C)ccs3)C2)cc1
-6.49,S=C(NC(=O)c1c(C)cccc1)Nc1c(C(=O)[O-])cccc1
-6.49,O=C([O-])CC1N(C(=O)OCc2ccccc2)CCC1
-6.49,O=C([O-])c1nc(C[NH+](C(C)c2ccc(-n3ncnc3)cc2)C)sc1
-6.49,O=C(NCc1n(C2CC2)cnn1)CNC(=O)c1sc2c(c1)CCC2
-6.49,FC(F)(F)c1cc(-c2nn(CC(=O)Nc3cnccc3)nn2)ccc1
-6.49,O=C([O-])C(C)(C)n1ncc(NC(=O)Cc2cscc2)c1
-6.49,Fc1c(C2C(C(=O)Nc3nn(CC(=O)[O-])cc3)C2)cc(F)cc1
-6.49,Clc1ccc(NC(=O)C(SC2=NC(=O)C3=C(N2)CCC3)C)cc1
-6.49,O=C(NC(C)(C)c1nnn[n-]1)C1C[NH+](Cc2cnccc2)CCC1
-6.49,Fc1cc(OCC2(O)CN(C(=O)CCC(=O)[O-])CC2)ccc1
-6.49,Fc1c(N2CC[NH+](C(C(=O)[O-])CC)CC2)ccc(C(=O)C)c1
-6.49,S(C)c1nc(NCc2ccccc2)cc(CC(=O)[O-])n1
-6.49,O=C(Cc1ccc(N2C(=O)CCC2)cc1)N1CC(C(=O)[O-])OCC1
-6.49,O=C([O-])C1N(C(=O)C2CC2)CC2(C1)CCN(c1ncccn1)CC2
-6.49,S(Cc1ccc(C(=O)N)cc1)c1scc(CC(=O)[O-])n1
-6.49,O=C(N1C(C(=O)[O-])CC([NH+](Cc2cnccc2)C)CC1)c1cocc1
-6.49,S(=O)(=O)(N(CC)CC)C1=CN(CC(=O)[N-]OC)C(=O)C=C1
-6.49,S(=O)(=O)(N(C)c1ccccc1)c1ccc(SCC(=O)[O-])cc1
-6.49,O=C([O-])CC1CN(Cc2c(Cn3nccc3)cccc2)CC[NH2+]C1
-6.49,O=C(OC(C)(C)C)N=C(N)c1cc(CC(=O)[O-])ccc1
-6.49,Fc1cc(C(=O)NCCCCC(=O)[O-])cc(C)c1
-6.49,O=C(N1CC(C(=O)[O-])(C)CC1)c1n[nH]c(-c2ccccc2)c1
-6.49,O=C(OC)c1cc(NC(=O)c2cc(C)c(C)cc2)c(OC)cc1
-6.49,Clc1noc(CCC(=O)N2CC(C(=O)[O-])C(c3ccncc3)C2)c1
-6.49,Clc1c([N+](=O)[O-])cc(C(=O)c2c(C(=O)[O-])cccc2)cc1
-6.49,O=C(CCc1cn(-c2ccccc2)nc1)N1C(C(=O)[O-])CCC1
-6.49,Fc1cc(NC(=O)C2C(C(=O)[O-])C3CCC2CC3)c(C)cc1
-6.49,Fc1cc(C(=O)N2CC(CC(=O)[O-])OCC2)c(OC)cc1
-6.49,Fc1cc(CC(C(=O)N(CC(C)c2nnn[n-]2)C)C)ccc1
-6.49,O=C(NC(C)c1nnn[n-]1)c1c2c(c(C)c(C)cc2)nc(C)c1
-6.49,O=[N+]([O-])c1cc2c(C(=O)NCc3ccc(C(=O)[O-])cc3)coc2cc1
-6.49,O=C([O-])C([NH2+]Cc1occc1)CC(=O)Nc1c2c(ccc1)cccc2
-6.49,O=C([O-])CCN(C(=O)c1n[nH]c2c1cccc2)C1CCOCC1
-6.49,O=C([O-])CCC(=O)N1CC(O)C(n2c3nc(C(=O)N)ccc3cc2)C1
-6.49,O=C(NC(C)c1nnn[n-]1)Nc1cc2c(cc1)CCC2
-6.49,O=C(Nc1cc(-c2nc([O-])on2)ccc1)c1[nH]cc(C(=O)C)c1
-6.49,O=C([O-])C(Oc1c(OC)cccc1)Cc1c(C)cccc1C
-6.49,O=C(N1CC(C(=O)[O-])[NH2+]CC1)c1c(-c2cc(OC)ccc2)[nH]nc1
-6.49,O=C([O-])CCCCCN1C(=O)CC(c2ccccc2)CC1=O
-6.49,O=[N+]([O-])c1ccc(-c2c(C=CC(=O)C)cn(CCC(=O)[O-])n2)cc1
-6.49,O=C(Nc1scc(CCC(=O)[O-])n1)Nc1ccc(OC)cc1
-6.49,S(=O)([O-])(=Nc1cc2c(OCC2)cc1)c1cc(C(=O)[O-])c(C)cc1
-6.49,FC(F)(F)c1nn2C(c3c4c([nH]c3)cccc4)CC(C(=O)[O-])=Nc2n1
-6.49,S(C(C)C)CC(=O)N1Cc2n(nc(CCC(=O)[O-])c2)CC1
-6.49,S(=O)(=O)(NCCc1n2c(nn1)C=CC=C2)Cc1cc(F)ccc1
-6.49,O=C([O-])C1C(C(=O)NCCCc2ccccc2)CC=CC1
-6.49,O=C([O-])CCC(=O)N1C(c2c(O)cccc2)CC(c2occc2)=N1
-6.49,O=[N+]([O-])c1cc(C(=O)CC2C(C(=O)[O-])CCCC2)ccc1
-6.49,O=C([O-])Cn1c2c(c(C=C3C(=O)N(CC#C)C(=O)S3)c1)cccc2
-6.49,S(Cc1ccccc1)c1sc(CC(=O)[O-])c(O)n1
-6.49,O=C([O-])c1c(N2CCCCC2)nn(-c2ccc(CC)cc2)n1
-6.49,Fc1c(C)ccc(Nc2nc(NCC(=O)[O-])nc(C3CC3)c2)c1
-6.49,O=C(OCc1ccccc1)Nc1scc(C(=O)[O-])n1
-6.49,O=C([O-])CC1C(Oc2cnccc2)CC[NH+](Cc2c(C)cncc2)C1
-6.49,Fc1ccc(-c2nc(COc3cc(C(=O)[O-])ccc3)on2)cc1
-6.49,Fc1ccc(C[NH+]2C(c3nc(C)nc(CCC(=O)[O-])c3)CCC2)cc1
-6.49,O=C([O-])C1OCCN(C(=O)C2COc3c(cc(OCC)cc3)C2)C1
-6.49,O=C([O-])CNc1nc(Nc2cc(OC)ccc2)cc(C2CC2)n1
-6.49,Clc1ccc(C(NC(=O)C2=NN(CC)C(=O)C=C2)CC(=O)[O-])cc1
-6.49,O=C([O-])c1nn(CC)c2c1CC([NH+](Cc1nc(C)cc(C)c1)C)CC2
-6.49,Fc1c2nc(CCNC(=O)c3sc(C(=O)[O-])cc3)n(C)c2ccc1
-6.49,O=C([O-])c1ncc(C(=O)N2CC(Cc3ccccc3)CC2)cc1
-6.49,O=C([O-])CC(NC(=O)c1ccc(OCC(=C)C)cc1)CC(C)C
-6.49,O=C([O-])COc1ccc(C[NH+]2C(c3nccnc3)CCC2)cc1
-6.49,Fc1cc2NC(=O)C=C(C(=O)N3CC(CC(=O)[O-])OCC3)c2cc1
-6.49,O=C([O-])COc1cc(NC(=O)Cc2cc3OCOc3cc2)ccc1
-6.49,Clc1c(C(=O)[O-])ccc(N=S(=O)([O-])CC2OCCCC2)c1
-6.49,O=C([O-])CCc1ccc(NC(=O)c2c(C)cccc2)cc1
-6.49,O=C(Nc1sc2c(C(C(=O)[O-])CCC2)n1)c1ccccc1
-6.49,Clc1cc(-c2noc(C(=O)N3C(C(=O)[O-])COCC3)c2)ccc1
-6.49,O=C([O-])C(NC(=O)c1ccccc1)C(O)c1ccccc1
-6.49,O=C(NCc1oc(C(=O)[O-])cc1)CC1OCCc2c1cccc2
-6.49,Fc1cc2c(C)cc(N3CC4(C(=O)[O-])C(C3)COCC4)nc2cc1
-6.49,S(CC)C1CC(NC(=O)C=2C(=O)N=C(C(C)(C)C)NC=2C)CC1
-6.49,O=C(N(CC)CC)Cn1nnc(C(=O)N(C(C)c2sccc2)C)c1
-6.49,O=C([O-])C1(c2noc(-c3cc4OCCOc4cc3)c2)CC1
-6.49,O=C([O-])C1C(C(=O)Nc2c(OCC)ccc(C#N)c2)CC=CC1
-6.49,O=C(N1C(C(=O)[O-])CC(O)C1)c1cn(-c2c(OC)cccc2)nc1
-6.49,O=C([O-])CCC1CN(C(=O)Cc2c3c([nH]c2)cccc3)CCC1
-6.49,Clc1ccc(OCc2n(CC=C)c(SCC(=O)[O-])nn2)cc1
-6.49,S=C1N(CC(=O)[O-])C(=O)C(=Cc2cc(OCC)c(O)cc2)S1
-6.49,Fc1c(OC2(C(=O)[O-])CCN(c3nc(C)cc(C)n3)CC2)cccc1
-6.49,O=C(OCc1ccccc1)N(CC)CC1C[NH+](CC(=O)[O-])CCC1
-6.49,O=C([O-])CN1C(=O)C(=Cc2ccc(OC)cc2)SC1=O
-6.49,Fc1ccc(C2C(C(=O)[O-])CN(C(=O)c3c(C)nn(CC)c3)C2)cc1
-6.49,S(=O)(=O)(NCCCNC(=O)C=1C(=O)c2c(NC=1)cccc2)C
-6.49,O=C([O-])C1C(C(=O)N2Cc3c(cccc3)CC2)CC(C)=C(C)C1
-6.49,O=C(Nc1sc(C2CC2)nn1)CN1C(=O)c2c(cccc2)C=N1
-6.49,O=C([O-])c1cc(OC)cc(C(=O)NCC2([NH+](CC)C)CCCCC2)c1
-6.49,S(=O)([O-])(=Nc1cc(CC(=O)[O-])ccc1)N1CCC(C)CC1
-6.49,O=C([O-])C(Oc1cc(C)c(C)cc1)Cc1cc(OC)ccc1
-6.49,O=[N+]([O-])c1c2C(=O)N(C(C(=O)[O-])Cc3[nH]cnc3)C(=O)c2ccc1
-6.49,O=[N+]([O-])c1c(NCc2occc2)nc(NCC(=O)[O-])nc1N
-6.49,S(CC(=O)[O-])c1n(C(C)c2ccccc2)c(Cn2nccc2)nn1
-6.49,O=C([O-])C(Oc1ccc(C=2C(=O)Oc3c(cccc3)C=2)cc1)C
-6.49,O=C(Cc1c2c([nH]c1)cc(C)cc2)N1CC(C(=O)[O-])OCC1
-6.49,O=C(N(C)c1nnn[n-]1)C=Cc1cc(OC)c(OC(C)C)cc1
-6.49,S(=O)(=O)(NCC(C(C)C)[NH+]1CCCC1)N1CCC(C(=O)[O-])CC1
-6.49,O=C(Nc1cc2C(=O)N(c3ccc(C)cc3)C(C)=Nc2cc1)C1CC1
-6.49,S(CC(=O)Nc1ccc(CC)cc1)C1=NC(=O)N2C(=N1)C=CC=C2
-6.49,Clc1nc(NCC(=O)[O-])nc(Nc2c(C)c(C)ccc2)c1
-6.49,O=C([O-])Cc1c(-c2ccccc2)nc(N=NCc2ccccc2)s1
-6.49,O=C([O-])CC(NC(=O)c1c(C)n(-c2c(C)cccc2)nc1)C
-6.49,O=C(NCCCc1nnn[n-]1)c1n[nH]c2c1cccc2
-6.49,Clc1cc(C)c(N=S(=O)([O-])c2sc(NC(=O)C)nn2)cc1
-6.49,Fc1ccc(C2C(C(=O)[O-])CN(C(=O)Cc3nc(C)sc3)C2)cc1
-6.49,O=C([O-])C(Cc1c2c([nH]c1)cccc2)N1CCS(=O)(=O)CC1
-6.49,O=C([O-])c1cc(C(=O)NC(CC[NH+](C)C)c2ccccc2)ccc1
-6.49,O=C([O-])CCC(=O)N1CC(O)(C[NH+]2Cc3c(cccc3)CC2)CC1
-6.49,Clc1c(C(=O)[O-])cc(NC(=O)CN2CC(O)CC2)cc1
-6.49,O=C(N1CC(O)(C(=O)[O-])CCC1)c1c2c(nc(C3CC3)c1)cccc2
-6.49,O=C([O-])c1ncc(C(=O)NC2c3c(OCCC2)cccc3)cc1
-6.49,O=C(N1CC(C(=O)[O-])(C)CC1)c1n[nH]c(-c2ccccc2)c1
-6.49,S(CC(=O)[O-])c1n2C(NCC)=NC(NCC)=Nc2nn1
-6.49,O=C(Nc1cnc(NC(=O)C)cc1)Cc1noc2c1cc(C)cc2
-6.49,O=C([O-])CC1OCCN(C(=O)Cc2cc3c(OCC3)cc2)C1
-6.49,S(CC(=O)Nc1sccn1)c1n(C)c(-c2ccccc2)nn1
-6.49,Clc1c(C(=O)[O-])nn(COc2ccc(C(C)C)cc2)c1
-6.49,S(CC(=O)[O-])c1n(c(-c2c[nH]nc2)nn1)-c1cc(OC)ccc1
-6.49,O=C([O-])CC(NC(=O)CCC1OCCCC1)c1c(C)cccc1
-6.49,O=C([O-])c1cc(C2CN(C(=O)c3c(C)ccnc3)CCC2)ccc1
-6.49,O=C([O-])COc1ccc(N2C(=O)c3c(C2=O)cccc3)cc1
-6.49,O=C([O-])CC1C(=O)NC(=NN=C(C)c2oc3c(c2)cccc3)S1
-6.49,O=[N+]([O-])c1cc(C(=O)NCc2[nH]c(-c3ccccc3)nn2)ccc1
-6.49,O=C([O-])CN1C(=O)CCC(c2onc(-c3ccncc3)n2)=N1
-6.49,O=C([O-])C(Cc1ccccc1)N1C(=O)c2c(C1=O)cccc2
-6.49,O=C([O-])CCc1onc(-c2ccc(OCC(=C)C)cc2)n1
-6.49,FC(F)Oc1c(CNC(=O)c2cnc(C(=O)[O-])cc2)cccc1
-6.49,O=C(Nc1c(C#N)c2c(s1)CCC2)CC1(C(=O)[O-])CCCC1
-6.49,S=C1N(CC(=O)[O-])C(=O)C(=Cc2nc3c(nc2)cccc3)S1
-6.49,O=C(N(Cc1onc(-c2cnccc2)n1)C)C(N)c1ccccc1
-6.49,O(C)c1cc(Nc2nc([O-])c(Cc3ccc(OC)cc3)nn2)ccc1
-6.49,O=C([O-])c1nnn(C2CN(C(=O)C3OCCC3)CCC2)c1
-6.49,[S+](=C(C(=O)[O-])Cc1oc(C)cc1)c1nc(CCC)[nH]n1
-6.49,O=C(NCc1ccccc1)COc1c(OC)cc(C(=O)[O-])cc1OC
-6.49,O=C([O-])C=Cc1ccc(NC(=O)Cc2cc3c(cc2)CCC3)cc1
-6.49,O=C(C)N1C(C(=O)[O-])CC2(C1)CC[NH+](Cc1n(C)c(C)nn1)CC2
-6.49,O=C(N1C(C(=O)[O-])c2c(cccc2)CC1)c1cc2c([nH]nc2)cc1
-6.49,S(=O)([O-])(=Nc1c(SCCC#N)cccc1)c1ccccc1
-6.49,Fc1ccc(NCC(=O)Nc2c(O)c(C(=O)[O-])ccc2)cc1
-6.49,Fc1ccc(-n2nc(C(=O)[O-])c(N3CC[NH+](CCO)CC3)n2)cc1
-6.49,S(=O)(=O)(NC(C(=O)[O-])CC(C)C)c1ccc(OCC)cc1
-6.49,O=C([O-])C1CN(Cc2[nH+]cc[nH]2)CC(C(=O)NCc2ccncc2)C1
-6.49,O=C([O-])CCc1nn2c(c1)CN(C(=O)C1CC=CCC1)CCC2
-6.49,S=C1N(CC(=O)[O-])C(=O)C(=Cc2oc(C3C(C)C3)cc2)S1
-6.49,S(CC(=O)[O-])c1n(CC)c(-c2oc3c(c2)cccc3)nn1
-6.49,O=C([O-])c1cc(C(=O)N2C(Cn3ncnc3)CCC2)ccc1
-6.49,Fc1c(OCC)c(C(=O)N2CC(CC(=O)[O-])OCC2)ccc1
-6.49,O=C([O-])CCN1C(=O)c2c(C1=O)ccc(NC(=O)c1sccc1)c2
-6.49,O=C([O-])C(C(NC(=O)c1noc(-c2ccccc2)c1)C)C
-6.49,O=C([O-])CCC(=O)N(C)C1C(O)C([NH+]2CCOCC2)CCC1
-6.49,S(c1c(C(=O)[O-])cccn1)C1C(=O)N(c2ccc(F)cc2)C(=O)C1
-6.49,Clc1cc(-n2nc(C(=O)[O-])c(N3C(CC)CCCC3)n2)ccc1
-6.49,O=C([O-])c1nccc(C(=O)N(C)C2Cc3c(cccc3)CC2)c1
-6.49,O=C(N(Cc1ccc(-c2c(C(=O)[O-])cccc2)cc1)C)COC
-6.49,O=C([O-])c1ncc(C(=O)N2CC(Nc3ccccc3)CCC2)nc1
-6.49,S(Cc1ccc(C(=O)[O-])cc1)c1n(C2CCCCC2)nnn1
-6.49,O=C(NCc1nnn[n-]1)c1n(C)nc(-c2c(C)n(C)nc2C)c1
-6.49,O=C([O-])CC(NC(=O)c1cnc(NCC)nc1)c1occc1
-6.49,O=C([O-])C(Oc1cc(C)cc(C)c1)Cc1c(OC)ccc(OC)c1
-6.49,O=C(N1C(C(=O)[O-])CCC1)c1cc2NC(=O)N(CC)C(=O)c2cc1
-6.49,O=C([O-])CC(NC(=O)Cc1c2c(c(C)ccc2)[nH]c1)c1sccc1
-6.49,O=C([O-])Cc1n[nH]c(C2CCN(C(=O)c3nc(C)nc(C)c3)CC2)c1
-6.49,O=C([O-])C1C(C)(C)C1C(=O)Nc1cc(-c2oc(C)nn2)c(O)cc1
-6.49,O=C(NC(C)c1c(C(=O)[O-])c(C)no1)COc1ccccc1
-6.49,S(=O)(=O)(N)c1ccc(CCNc2c(C#N)cc([N+](=O)[O-])cc2)cc1
-6.49,O=C([O-])c1c(-c2sc(CN(C)c3nc(C)ncc3)nc2)cccc1
-6.49,O=C([O-])CCC1N(C(=O)CCc2ccc(OC)cc2)CCCC1
-6.49,O=C([O-])CCC=1C(=O)N=C(Cc2c3c(ccc2)cccc3)NC=1
-6.49,O=C(OCc1ccccc1)NC(C(=O)OC(C)(C)C)CCC(=O)[O-]
-6.49,O=C([O-])C(NC(=O)c1cc(OC)c(OC)c(OC)c1)=Cc1occc1
-6.49,O=C([O-])CCCNC(=O)N1CCN(Cc2n(C)cc[nH+]2)CC1
-6.49,O=C(Nc1sc(Cc2ccccc2)nn1)c1ccc(OC)cc1
-6.49,S(=O)(=O)(NC(C(=O)[O-])CCC(C)C)c1cc(F)c(OC)cc1
-6.49,S(=O)([O-])(=Nc1ccccc1)c1cc(C(=O)NCC)c(OC)cc1
-6.49,O=C([O-])COc1cc(CNC(=O)c2nc3n(C(C)=CC=C3)c2)ccc1
-6.49,O=C([O-])CC1C(=O)NC(=NN=C(C)C2Oc3c(OC2)cccc3)S1
-6.49,S(CC)c1sc(NC(=O)c2nn3C(C)=CC(C)=Nc3n2)nn1
-6.49,O=C([O-])C(Cc1c(C)cccc1)[NH+]1CCN(c2ccccc2)CC1
-6.49,O=C([O-])CCc1cc(NC(=O)C2C(C(C)C)OCC2)ccc1
-6.49,S(C(C(=O)[O-])CC)c1oc(-c2ccc(OC)cc2)nn1
-6.49,Fc1c(CCC(=O)[O-])ccc(C#Cc2c(CC#N)cccc2)c1
-6.49,O=C(Nc1cc(C)ccc1)CCCNC(=O)c1sccc1
-6.49,O=C([O-])c1c(CN(C)C2C[NH+](Cc3ccccc3)CC2)nccc1
-6.49,O=C(Cc1c(C)[nH]nc1C)N1CC(C(=O)[O-])(c2ccccc2)CC1
-6.49,S(CC(=O)Nc1c(C#N)c2c(s1)CC(C)CC2)c1n(C)nnn1
-6.49,O=C([O-])CCC(=O)Nc1c(C(=O)NC(C)c2ccccc2)cccc1
-6.49,O=C(N1C(C(=O)[O-])CC2C1CCCC2)C1=Cn2c(nnc2)C=C1
-6.49,O=C([O-])c1c(NCCC)nn(-c2ccc(CC)cc2)n1
-6.49,O=C(NCCc1[nH]c(-c2ccccc2)nn1)c1nnsc1
-6.49,O=C([O-])CN1C(=O)C(=Cc2ccc(OC)cc2)NC1=O
-6.49,O=C([O-])C1(c2ncc(OCc3ccccc3)cc2)CC1
-6.49,O=C(N(Cc1cc2OCOc2cc1)C)NCCCc1nnn[n-]1
-6.49,O=C([O-])Cc1ccc(NC(=O)c2cn(CC3CC3)nc2)cc1
-6.49,S(Cc1c(F)ccc(C(=O)N(CC(C)c2nnn[n-]2)C)c1)C
-6.49,O=C([O-])Cn1nc(C2C[NH+](Cc3c(C)non3)CCC2)cc1
-6.49,O=C(OCc1ccccc1)N(CC)CC1[NH+](CC(=O)[O-])CCC1
-6.49,S(CC(=O)[O-])c1n(c(-c2c(C)[nH]cn2)nn1)-c1ccc(OC)cc1
-6.49,O=C(Nc1c(-n2nc(C(=O)[O-])cc2)cccc1)Cc1cscc1
-6.49,S(=O)(=O)(NC(C(=O)[O-])Cc1ccc(F)cc1)c1ccc(C)cc1
-6.49,Fc1cc(OC2CCN(C(=O)Nc3nnn[n-]3)CC2)ccc1
-6.49,O=C([O-])CN1C(=O)C(C)N(Cc2sc(CC(C)C)cc2)CC1
-6.49,O=C(N1CCC2(C[NH+](CCC)C(C(=O)[O-])C2)CC1)c1nc(C)ccc1
-6.49,Fc1c(OC)cc(-c2c(C(=O)[O-])c(NCC3OCCC3)no2)cc1
-6.49,FC(F)(F)c1cc(NCc2[nH]c(CC(=O)[O-])nn2)ccc1
-6.49,Fc1c(CC2(C(=O)[O-])CN(c3nc(N)ncc3)CCC2)ccc(F)c1
-6.49,O=C([O-])c1c(N2CC[NH+](CC)CC2)nn(-c2ccc(C)cc2)n1
-6.49,S(C(C(=O)[O-])C)c1n(c(-c2ccc(O)cc2)nn1)-c1ccccc1
-6.49,Brc1cc(F)c(OCC(=O)N2CC(C(=O)[O-])CC2)cc1
-6.49,O=C([O-])CN(Cc1ccc(C)cc1)C1CS(=O)(=O)CC1
-6.49,O=C(NCCCc1nnn[n-]1)c1sc(c(C)c1)-c1ccccc1
-6.49,O=C(Nc1n2c(nn1)CCCC2)C(C)N1C(=O)c2c(cccc2)C=C1
-6.49,S(=O)([O-])(=Nc1ccc(C#N)cc1)c1ccc(OCC(=O)[O-])cc1
-6.49,Fc1ccc(N2CCN(C(=O)C3C(C)(C)C3C(=O)[O-])CC2)cc1
-6.49,S(CC(=O)[O-])c1nc(-c2c3c(n(C)cc3)ncc2)cnc1
-6.49,O=C([O-])C(N(C(=O)c1c(C)nc(N(C)C)nc1)C)c1cnccc1
-6.49,S(CCCN(C)c1c(C(=O)[O-])cncn1)c1ccc(C)cc1
-6.49,O=C([O-])C12C(CN(Cc3oc(-c4c(C#N)cccc4)cc3)C1)C[NH2+]C2
-6.49,Clc1cc(CC(Oc2c(OC)cccc2)C(=O)[O-])c(OC)cc1
-6.49,O=C([O-])C(C(=O)C=Cc1ccc(OC)cc1)C1=[S+]CCCS1
-6.49,O=C([O-])C1[NH+](Cc2ccc(OCc3ncccc3)cc2)CCC1
-6.49,O=C([O-])c1c(C)c2c(N3CCC(C(=O)OCC)CC3)ncnc2s1
-6.49,O=C(Nc1nnn[n-]1)c1n[nH]c2-c3c(c(OC)ccc3)CCc12
-6.49,O=C([O-])CCC=1C(=O)N=C(c2ccc(OC)cc2)NC=1
-6.49,S(=O)(=O)(N=NCc1ccc(OCC(=O)[O-])cc1)c1ccccc1
-6.49,Clc1cc(C(=O)[O-])c(OCC(=O)Nc2ccccc2)cc1
-6.49,O=C([O-])C(C(=O)NC(Cc1ccc(O)cc1)(C)C)C1CCCCC1
-6.49,S(CC(=O)Nc1c(C#N)oc2c1cccc2)c1[nH]c(C2CC2)nn1
-6.49,O=C([O-])C(Oc1c(OC)cccc1)Cc1ccc(CC)cc1
-6.49,P(=O)(OCC[N+](C)(C)C)(Oc1cc2OC(=O)C=C(C)c2cc1)[O-]
-6.49,S(CCC(=O)[O-])c1n(C)c(-c2ccc(N(C)C)cc2)nn1
-6.49,O=C([O-])Cn1ncc(NC(=O)C2C3(c4c(cccc4)CC3)C2)c1
-6.49,O=[N+]([O-])c1cc(NC(=O)Cc2ccc([N+](=O)[O-])cc2)c(C(=O)[O-])cc1
-6.49,S(=O)(=O)(N1CCN(C(=O)CCC(=O)[O-])CC1)c1ccccc1
-6.49,Fc1cc(C2=NOC(C(=O)NC(CC(=O)[O-])(CC)C)C2)ccc1
-6.49,O=C([O-])C1(c2noc(-c3cc4OCOc4cc3)c2)CC1
-6.49,S(=O)(=O)(N(CC(=O)[O-])c1ccccc1)c1ccc(OCC)cc1
-6.49,O=C(NCc1n2c(C(c3onc(C)n3)=CC=C2)nn1)c1ccccc1
-6.49,S(CC(=O)[O-])c1nc(NC2CN(C)C(=O)C2)cnc1
-6.49,Clc1c(N2C(=O)CC(C(=O)NCC(C(=O)[O-])C)C2)cccc1
-6.49,O=[N+]([O-])c1cc(CON2C(=O)C(C(=O)[O-])=CC=C2)ccc1
-6.48,O=C(Nc1n[nH]c(-c2c(OC)cccc2)c1)C(C)n1cncc1
-6.48,S(=O)(=O)(NCCC(C)C)c1cc(C(=O)[O-])c(NCC=C)cc1
-6.48,Fc1c(C(NC(=O)CC2CC[NH+](CC)CC2)C(=O)[O-])ccc(F)c1
-6.48,S(=O)(=O)(N=C1N=CN(Cc2ccccc2)N1)c1c(C)ccc(C)c1
-6.48,O=C([O-])CCCN1CC[NH+](CCCc2ccccc2)CCC1
-6.48,S(Cc1oc(C(=O)[O-])cc1)c1nc(C)c2c(n1)CCCC2
-6.48,O=C([O-])CC(NC(=O)Cc1ccccc1)c1ccc(OCC)cc1
-6.48,Clc1cc(N2CCN(C(=O)C3C(C(=O)[O-])CC=CC3)CC2)ccc1
-6.48,P(=O)([O-])([O-])C([NH2+]CC(C)c1ccccc1)c1ccc(F)cc1
-6.48,O=C([O-])CCOc1ccc(N2C(=O)CCCC2=O)cc1
-6.48,S(=O)([O-])(=Nc1c(C)cc(C)cc1)c1cc(C(=O)[O-])c(C)cc1
-6.48,Fc1c(-c2[nH]nc(C(=O)N3CC(C(=O)[O-])OCC3)c2)cccc1
-6.48,O=C1C(c2scc(C)n2)=CNC(C=Cc2nnn(C(C)(C)C)c2)=N1
-6.48,Fc1cc2c(CC(=O)N3CC(CC(=O)[O-])OCC3)c[nH]c2cc1
-6.48,O=C(NCc1scc(C(=O)[O-])n1)Cn1ncc2c1cccc2
-6.48,O=C([O-])CC1C(=O)NC(=NN=C2C3CC4CC2CC(C3)C4)S1
-6.48,O=C(N(Cc1ccncc1)CC1OCCC1)Nc1nnn(C)c1
-6.48,O=C(OCC1Cc2c(cccc2)CC1)c1c(C(=O)[O-])cccc1
-6.48,O=C([O-])Cc1ccc(OC2C(O)C(O)C(O)C(CO)O2)cc1
-6.48,O=C([O-])c1oc(CNC(=O)c2cc(-c3occc3)ccc2)cc1
-6.48,O=C([O-])C([NH2+]Cc1ccccc1)CC(=O)c1ccc(OCC)cc1
-6.48,O=C(Nc1ccc(Oc2nnn[n-]2)cc1)CC1c2c(cccc2)CC1
-6.48,S(c1c(C(=O)[O-])cccn1)C1C(=O)N(c2ccc(F)cc2)C(=O)C1
-6.48,O=C(Cc1cn(-c2ccccc2)nc1)N1CC(C(=O)[O-])OCC1
-6.48,O=C([O-])c1c(NC=C2C(=O)c3c(C2=O)cccc3)cccc1C
-6.48,S(=O)(=O)(CCNC(=O)CCC(=O)[O-])c1ccc(F)cc1
-6.48,O=C(Cc1cn(C)cc1)N1CCC(C(=O)[O-])(n2nccc2)CC1
-6.48,O=C([O-])C([NH2+]CC(O)C)CC(=O)Nc1c(OC)cc(OC)cc1
-6.48,O=[N+]([O-])c1cc(C(=O)Nc2scc(C(=O)OCC)n2)ccc1
-6.48,O=C([O-])COc1c(C[NH+]2CC(O)(c3ccccc3)CC2)cccc1
-6.48,S(CC(=O)N1CCCC1)c1n(CC)c(-c2ccc(N)cc2)nn1
-6.48,O=C([O-])c1ncc(C[NH+](CCOc2cc(C)c(C)cc2)CC)nc1
-6.48,S=C1N(C(C(=O)[O-])CCC)C(=O)C(=Cc2ccc(C=O)cc2)S1
-6.48,Clc1cc2c([nH]c(C(=O)N3CC(CC(=O)[O-])OCC3)c2)cc1
-6.48,O=C(NC1(CC(=O)[O-])CCCCC1)C(O)COc1c(C)cccc1
-6.48,Fc1c(OC)ccc(C(NC(=O)C2S(=O)(=O)CCC2)C(=O)[O-])c1
-6.48,Clc1ccc(S(=O)(=O)NC(C(=O)[O-])Cc2[nH]cnc2)cc1
-6.48,Clc1sc(C(C(=O)N2C(CC(=O)[O-])CCC2)C)cc1
-6.48,Clc1c(OC)c(OC)cc(C(=O)N(CC(C(=O)[O-])C)C)c1
-6.48,O=C(OCc1n(CCC)nnn1)c1c(C#N)c(-n2cccc2)oc1C
-6.48,S(CC(=O)Nc1c(C)non1)c1c(C#N)cc2c(c(C)ccc2)n1
-6.48,O=C([O-])CCCCC1C(O)C(NC(=O)c2ccccc2)CS1
-6.48,S=C1N(C(C(=O)[O-])CCC)C(=O)C(=Cc2c(C)cccc2)S1
-6.48,Clc1cc(NC(=O)CSc2n3C(C)=CC(C)=Nc3nn2)ccc1
-6.48,O=C([O-])c1c(C[NH+](C)C2CN(Cc3ccccc3)CC2)c[nH]n1
